"","Data","startTyg","temp_min","temp_avg","temp_max","deszcz","snieg","Jaki_dzien","Wolne","Rodzaj_opadu","Miejsce","Liczba_rowerow"
"207",2015-12-23,2015-12-21,9.1,11.7,14.4,0,0,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",287
"208",2015-12-24,2015-12-21,3.2,5.5,10.8,0,0,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",150
"209",2015-12-25,2015-12-21,-0.4,5.4,10,0,0,"roboczy",TRUE,"s","al. Solidarności/Dworzec Wileński",72
"210",2015-12-26,2015-12-21,2.5,11,13.8,0,0,"weekend",TRUE,"s","al. Solidarności/Dworzec Wileński",86
"211",2015-12-27,2015-12-21,6.4,9.6,13.9,2.2,0,"weekend",TRUE,"d","al. Solidarności/Dworzec Wileński",168
"212",2015-12-28,2015-12-28,3.1,6.5,10.4,0,0.5,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",282
"213",2015-12-29,2015-12-28,-4,-1.9,4.6,0,0,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",223
"214",2015-12-30,2015-12-28,-6.4,-4.1,-1.8,0,0,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",188
"215",2015-12-31,2015-12-28,-8.3,-5.6,-1,0,0,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",160
"216",2016-01-01,2015-12-28,-11.1,-9.1,-4.9,0,0,"roboczy",TRUE,"s","al. Solidarności/Dworzec Wileński",42
"217",2016-01-02,2015-12-28,-12.6,-10.7,-8.3,0,0,"weekend",TRUE,"s","al. Solidarności/Dworzec Wileński",44
"218",2016-01-04,2016-01-04,-16.4,-14.1,-10.6,0,0,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",111
"219",2016-01-05,2016-01-04,-17.1,-13.6,-10.8,0,0.4,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",122
"220",2016-01-06,2016-01-04,-11.7,-6.8,-5.3,0,0,"roboczy",TRUE,"s","al. Solidarności/Dworzec Wileński",32
"221",2016-01-07,2016-01-04,-5.9,-5.4,-4.9,0,0,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",110
"222",2016-01-08,2016-01-04,-5.9,-3.2,1.9,0,3.3,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",118
"223",2016-01-09,2016-01-04,-1.5,0.5,2.1,0,0,"weekend",TRUE,"s","al. Solidarności/Dworzec Wileński",57
"224",2016-01-10,2016-01-04,-5,-1.7,0.4,0,0,"weekend",TRUE,"s","al. Solidarności/Dworzec Wileński",43
"225",2016-01-11,2016-01-11,-0.5,1,2.7,1.4,0,"roboczy",FALSE,"d","al. Solidarności/Dworzec Wileński",119
"226",2016-01-12,2016-01-11,-1.4,0.2,2.2,0,0.3,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",147
"227",2016-01-13,2016-01-11,-1.5,1,2.8,0,1.2,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",142
"228",2016-01-14,2016-01-11,-1.9,-0.8,1.7,0,0,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",140
"229",2016-01-15,2016-01-11,-3.1,-1.1,0.1,0,7.9,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",155
"230",2016-01-16,2016-01-11,-6.3,-3.9,-0.9,0,0,"weekend",TRUE,"s","al. Solidarności/Dworzec Wileński",50
"231",2016-01-17,2016-01-11,-9.8,-4.8,-2,0,0,"weekend",TRUE,"s","al. Solidarności/Dworzec Wileński",50
"232",2016-01-18,2016-01-18,-8,-6.1,-2.9,0,0.3,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",98
"233",2016-01-19,2016-01-18,-9.6,-5.5,-3.2,0,0,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",96
"234",2016-01-20,2016-01-18,-10,-6.5,-4.1,0,0.3,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",128
"235",2016-01-21,2016-01-18,-5.3,-3.3,-2,0,0.1,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",113
"236",2016-01-22,2016-01-18,-6.3,-4.5,-1.9,0,0,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",102
"237",2016-01-23,2016-01-18,-14.6,-9.6,-3.6,0,0,"weekend",TRUE,"s","al. Solidarności/Dworzec Wileński",60
"238",2016-01-24,2016-01-18,-12,-3.2,0.6,0,0.4,"weekend",TRUE,"s","al. Solidarności/Dworzec Wileński",29
"239",2016-01-25,2016-01-25,0.6,1.6,2.7,1,0,"roboczy",FALSE,"d","al. Solidarności/Dworzec Wileński",110
"240",2016-01-26,2016-01-25,0.4,3.3,6.2,1.5,0,"roboczy",FALSE,"d","al. Solidarności/Dworzec Wileński",125
"241",2016-01-27,2016-01-25,3.3,7.1,8.3,0.1,0,"roboczy",FALSE,"d","al. Solidarności/Dworzec Wileński",144
"242",2016-01-28,2016-01-25,5.2,7.7,11.2,0,0,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",221
"243",2016-01-29,2016-01-25,0.4,4.2,7.4,0,0,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",216
"244",2016-01-30,2016-01-25,5.4,7.7,9.6,2,0,"weekend",TRUE,"d","al. Solidarności/Dworzec Wileński",166
"245",2016-01-31,2016-01-25,2.9,4.4,8.4,0,0.4,"weekend",TRUE,"s","al. Solidarności/Dworzec Wileński",94
"246",2016-02-01,2016-02-01,1.5,3.5,5.5,1.8,0,"roboczy",FALSE,"d","al. Solidarności/Dworzec Wileński",125
"247",2016-02-02,2016-02-01,3.4,9.7,11.1,3.9,0,"roboczy",FALSE,"d","al. Solidarności/Dworzec Wileński",146
"248",2016-02-03,2016-02-01,5,5.9,10.1,0,0,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",195
"249",2016-02-04,2016-02-01,1.1,2.3,5,0,0.7,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",158
"250",2016-02-05,2016-02-01,0.2,1.4,2.5,0,0,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",144
"251",2016-02-06,2016-02-01,-1.5,2.5,6.2,0,0,"weekend",TRUE,"s","al. Solidarności/Dworzec Wileński",138
"252",2016-02-07,2016-02-01,0,4.3,9.5,0,0,"weekend",TRUE,"s","al. Solidarności/Dworzec Wileński",194
"253",2016-02-08,2016-02-08,1.3,6.3,10.2,0,0,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",253
"254",2016-02-09,2016-02-08,6.5,8.5,10.3,0.4,0,"roboczy",FALSE,"d","al. Solidarności/Dworzec Wileński",259
"255",2016-02-10,2016-02-08,1,5.5,9.4,0,16.2,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",118
"256",2016-02-11,2016-02-08,0.2,1.7,3.4,0,5.6,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",112
"257",2016-02-12,2016-02-08,1.3,3.1,6.7,0.1,0,"roboczy",FALSE,"d","al. Solidarności/Dworzec Wileński",214
"258",2016-02-13,2016-02-08,1.1,3,5.1,0.2,0,"weekend",TRUE,"d","al. Solidarności/Dworzec Wileński",155
"259",2016-02-14,2016-02-08,2.6,5,8.6,0,0,"weekend",TRUE,"s","al. Solidarności/Dworzec Wileński",183
"260",2016-02-15,2016-02-15,1.5,4.9,7.8,0,0,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",238
"261",2016-02-16,2016-02-15,1.5,3.6,6.3,0,0,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",251
"262",2016-02-17,2016-02-15,-3.2,1.3,3.9,0.7,0,"roboczy",FALSE,"d","al. Solidarności/Dworzec Wileński",217
"263",2016-02-18,2016-02-15,2.9,6.4,8.3,5.1,0,"roboczy",FALSE,"d","al. Solidarności/Dworzec Wileński",263
"264",2016-02-19,2016-02-15,1.9,3.4,7,0,10.4,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",123
"265",2016-02-20,2016-02-15,-0.1,1.4,3.2,0,3.1,"weekend",TRUE,"s","al. Solidarności/Dworzec Wileński",105
"266",2016-02-21,2016-02-15,1.4,4.6,8.5,4.6,0,"weekend",TRUE,"d","al. Solidarności/Dworzec Wileński",99
"267",2016-02-22,2016-02-22,4.1,8,12.5,6.2,0,"roboczy",FALSE,"d","al. Solidarności/Dworzec Wileński",149
"268",2016-02-23,2016-02-22,2,3.5,5.4,0,0,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",240
"269",2016-02-24,2016-02-22,0.3,2.8,5.3,0,0.8,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",217
"270",2016-02-25,2016-02-22,-1.8,1.3,5.5,0,0,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",234
"271",2016-02-26,2016-02-22,-3,-0.5,2.7,0,1.2,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",221
"272",2016-02-27,2016-02-22,-5.6,-1.8,2.2,0,0,"weekend",TRUE,"s","al. Solidarności/Dworzec Wileński",161
"273",2016-02-28,2016-02-22,-2.2,1.4,5.4,0,0.2,"weekend",TRUE,"s","al. Solidarności/Dworzec Wileński",159
"274",2016-02-29,2016-02-29,-0.4,0.8,2.1,0,5.8,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",214
"275",2016-03-01,2016-02-29,0.3,0.7,1.2,0,7.7,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",111
"276",2016-03-02,2016-02-29,0.1,1.3,3.4,0,0,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",142
"277",2016-03-03,2016-02-29,0.8,4,8.5,0,0,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",272
"278",2016-03-04,2016-02-29,1.3,2.3,4.9,0,0,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",226
"279",2016-03-05,2016-02-29,1.2,2.8,5.8,0,0,"weekend",TRUE,"s","al. Solidarności/Dworzec Wileński",190
"280",2016-03-06,2016-02-29,1.4,5.8,9.4,1.2,0,"weekend",TRUE,"d","al. Solidarności/Dworzec Wileński",154
"281",2016-03-07,2016-03-07,-1.8,3.8,8.2,0,0,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",304
"282",2016-03-08,2016-03-07,2.6,4.8,6.9,0,0,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",300
"283",2016-03-09,2016-03-07,-2.9,3.8,7.4,0,0,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",315
"284",2016-03-10,2016-03-07,3.5,4.8,6.9,1.4,0,"roboczy",FALSE,"d","al. Solidarności/Dworzec Wileński",304
"285",2016-03-11,2016-03-07,4.5,5.2,6.1,0.8,0,"roboczy",FALSE,"d","al. Solidarności/Dworzec Wileński",218
"286",2016-03-12,2016-03-07,3.3,4.1,5.6,0,0,"weekend",TRUE,"s","al. Solidarności/Dworzec Wileński",226
"287",2016-03-13,2016-03-07,1.3,4.1,7.3,0,0,"weekend",TRUE,"s","al. Solidarności/Dworzec Wileński",326
"288",2016-03-14,2016-03-14,-2,1.6,6.7,0,4.9,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",323
"289",2016-03-15,2016-03-14,0.1,2.3,4.2,0,0,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",211
"290",2016-03-16,2016-03-14,0.2,3.7,8.3,0,0,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",387
"291",2016-03-17,2016-03-14,-0.3,4.7,10.7,0,0,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",360
"292",2016-03-18,2016-03-14,2.6,4.7,7.8,0,0,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",290
"293",2016-03-19,2016-03-14,-3.2,1.5,5.1,0,0,"weekend",TRUE,"s","al. Solidarności/Dworzec Wileński",194
"294",2016-03-20,2016-03-14,3.4,4.3,6.3,0,0,"weekend",TRUE,"s","al. Solidarności/Dworzec Wileński",192
"295",2016-03-21,2016-03-21,2.6,5.7,10.4,1.5,0,"roboczy",FALSE,"d","al. Solidarności/Dworzec Wileński",367
"296",2016-03-22,2016-03-21,2.5,4.2,7,1.2,0,"roboczy",FALSE,"d","al. Solidarności/Dworzec Wileński",274
"297",2016-03-23,2016-03-21,-3.5,1.9,7.1,0,0,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",430
"298",2016-03-24,2016-03-21,-3.1,1.6,7.2,0,0,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",409
"299",2016-03-25,2016-03-21,-3.4,3.5,8.1,0.3,0,"roboczy",FALSE,"d","al. Solidarności/Dworzec Wileński",382
"300",2016-03-26,2016-03-21,2.3,5,7.1,5,0,"weekend",TRUE,"d","al. Solidarności/Dworzec Wileński",88
"301",2016-03-27,2016-03-21,-2.6,5.2,11.6,0,0,"weekend",TRUE,"s","al. Solidarności/Dworzec Wileński",242
"302",2016-03-28,2016-03-28,1,8.1,15.1,0,0,"roboczy",TRUE,"s","al. Solidarności/Dworzec Wileński",512
"303",2016-03-29,2016-03-28,4.2,7.7,12.7,2,0,"roboczy",FALSE,"d","al. Solidarności/Dworzec Wileński",374
"304",2016-03-30,2016-03-28,4,8.3,13,1.1,0,"roboczy",FALSE,"d","al. Solidarności/Dworzec Wileński",521
"305",2016-03-31,2016-03-28,5.1,8.9,13.1,5.7,0,"roboczy",FALSE,"d","al. Solidarności/Dworzec Wileński",591
"306",2016-04-01,2016-03-28,3.1,5.5,9.5,2.1,0,"roboczy",FALSE,"d","al. Solidarności/Dworzec Wileński",353
"307",2016-04-02,2016-03-28,-0.9,6.2,12.3,0,0,"weekend",TRUE,"s","al. Solidarności/Dworzec Wileński",881
"308",2016-04-03,2016-03-28,0.7,9.2,16.4,0,0,"weekend",TRUE,"s","al. Solidarności/Dworzec Wileński",1083
"309",2016-04-04,2016-04-04,5.9,13.5,21.1,0,0,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",1197
"310",2016-04-05,2016-04-04,8.7,16.2,23.7,0,0,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",1331
"311",2016-04-06,2016-04-04,9.8,12.4,19,0.3,0,"roboczy",FALSE,"d","al. Solidarności/Dworzec Wileński",947
"312",2016-04-07,2016-04-04,3.6,12.6,18.4,0,0,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",1058
"313",2016-04-08,2016-04-04,7.6,10.4,16.2,0.9,0,"roboczy",FALSE,"d","al. Solidarności/Dworzec Wileński",723
"314",2016-04-09,2016-04-04,7,9.8,12.1,5.6,0,"weekend",TRUE,"d","al. Solidarności/Dworzec Wileński",449
"315",2016-04-10,2016-04-04,7.1,8.6,10.8,0.5,0,"weekend",TRUE,"d","al. Solidarności/Dworzec Wileński",328
"316",2016-04-11,2016-04-11,7.2,10.8,14.6,2.1,0,"roboczy",FALSE,"d","al. Solidarności/Dworzec Wileński",856
"317",2016-04-12,2016-04-11,8.7,11.9,16.4,0,0,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",771
"318",2016-04-13,2016-04-11,11,12.7,16.8,0,0,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",1006
"319",2016-04-14,2016-04-11,6.7,10,13.3,0,0,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",912
"320",2016-04-15,2016-04-11,2.3,9.1,14.1,0.3,0,"roboczy",FALSE,"d","al. Solidarności/Dworzec Wileński",1040
"321",2016-04-16,2016-04-11,6.5,12.4,18.2,0.5,0,"weekend",TRUE,"d","al. Solidarności/Dworzec Wileński",929
"322",2016-04-17,2016-04-11,6.5,13.5,22.3,0,0,"weekend",TRUE,"s","al. Solidarności/Dworzec Wileński",1447
"323",2016-04-18,2016-04-18,7.8,10.1,13.1,0,0,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",1072
"324",2016-04-19,2016-04-18,5.2,8.6,12.2,0,0,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",811
"325",2016-04-20,2016-04-18,4.1,7,12.7,2.4,0,"roboczy",FALSE,"d","al. Solidarności/Dworzec Wileński",711
"326",2016-04-21,2016-04-18,0.4,9.1,14.9,0,0,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",1073
"327",2016-04-22,2016-04-18,5.2,8.8,13.1,0,0,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",838
"328",2016-04-23,2016-04-18,2.6,9,14.1,0.9,0,"weekend",TRUE,"d","al. Solidarności/Dworzec Wileński",898
"329",2016-04-24,2016-04-18,3.6,7.1,11.7,0,0,"weekend",TRUE,"s","al. Solidarności/Dworzec Wileński",589
"330",2016-04-25,2016-04-25,2.1,6.1,9.8,0,0,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",746
"331",2016-04-26,2016-04-25,1,8.3,13.4,0.3,0,"roboczy",FALSE,"d","al. Solidarności/Dworzec Wileński",1159
"332",2016-04-27,2016-04-25,5.4,6.4,11.4,15.3,0,"roboczy",FALSE,"d","al. Solidarności/Dworzec Wileński",411
"333",2016-04-28,2016-04-25,3.2,7.5,12.8,0.2,0,"roboczy",FALSE,"d","al. Solidarności/Dworzec Wileński",768
"334",2016-04-29,2016-04-25,4.2,9,14.7,0,0,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",965
"335",2016-04-30,2016-04-25,4.3,8.7,12.1,0,0,"weekend",TRUE,"s","al. Solidarności/Dworzec Wileński",586
"336",2016-05-01,2016-04-25,8.4,10.4,14.6,0,0,"weekend",TRUE,"s","al. Solidarności/Dworzec Wileński",753
"337",2016-05-02,2016-05-02,6.3,12.4,19,2.2,0,"roboczy",FALSE,"d","al. Solidarności/Dworzec Wileński",1056
"338",2016-05-03,2016-05-02,8.2,13.9,19.9,0.4,0,"roboczy",TRUE,"d","al. Solidarności/Dworzec Wileński",1005
"339",2016-05-04,2016-05-02,9,14.9,20.6,0.9,0,"roboczy",FALSE,"d","al. Solidarności/Dworzec Wileński",1148
"340",2016-05-05,2016-05-02,7.6,15.6,21.5,0,0,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",1594
"341",2016-05-06,2016-05-02,9.1,16,21.4,0,0,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",1514
"342",2016-05-07,2016-05-02,9.2,15.5,20.8,0.2,0,"weekend",TRUE,"d","al. Solidarności/Dworzec Wileński",1648
"343",2016-05-08,2016-05-02,10.3,15.6,23.7,0.1,0,"weekend",TRUE,"d","al. Solidarności/Dworzec Wileński",1513
"344",2016-05-09,2016-05-09,8.3,16.4,21.7,0,0,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",1635
"345",2016-05-10,2016-05-09,10.1,17.1,22.9,0,0,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",1910
"346",2016-05-11,2016-05-09,11.1,17.2,23,0.3,0,"roboczy",FALSE,"d","al. Solidarności/Dworzec Wileński",1487
"347",2016-05-12,2016-05-09,10.3,17.9,24.1,0,0,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",1665
"348",2016-05-13,2016-05-09,12.2,17.3,23.4,0.1,0,"roboczy",FALSE,"d","al. Solidarności/Dworzec Wileński",1330
"349",2016-05-14,2016-05-09,12.4,13.7,17.7,1.1,0,"weekend",TRUE,"d","al. Solidarności/Dworzec Wileński",596
"350",2016-05-15,2016-05-09,9.6,10.4,13.1,0,0,"weekend",TRUE,"s","al. Solidarności/Dworzec Wileński",736
"351",2016-05-16,2016-05-16,4.8,8.2,11.8,0.3,0,"roboczy",FALSE,"d","al. Solidarności/Dworzec Wileński",888
"352",2016-05-17,2016-05-16,4.7,8,11.9,2.1,0,"roboczy",FALSE,"d","al. Solidarności/Dworzec Wileński",696
"353",2016-05-18,2016-05-16,6.5,10,15.7,0,0,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",962
"354",2016-05-19,2016-05-16,3.9,12.5,18.6,0,0,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",1427
"355",2016-05-20,2016-05-16,6.2,15.2,22,0,0,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",1601
"356",2016-05-21,2016-05-16,12.1,17.7,22.9,0,0,"weekend",TRUE,"s","al. Solidarności/Dworzec Wileński",1581
"357",2016-05-22,2016-05-16,10.3,19.2,25.2,0,0,"weekend",TRUE,"s","al. Solidarności/Dworzec Wileński",1996
"358",2016-05-23,2016-05-23,14.3,21.3,27.3,0,0,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",1920
"359",2016-05-24,2016-05-23,14.2,21,25.9,0,0,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",1963
"360",2016-05-25,2016-05-23,13.6,17.9,23.6,0.4,0,"roboczy",FALSE,"d","al. Solidarności/Dworzec Wileński",1538
"361",2016-05-26,2016-05-23,11.7,17.4,24.1,0,0,"roboczy",TRUE,"s","al. Solidarności/Dworzec Wileński",1698
"362",2016-05-27,2016-05-23,12.6,18.3,25.8,16.4,0,"roboczy",FALSE,"d","al. Solidarności/Dworzec Wileński",1052
"363",2016-05-28,2016-05-23,14.4,21.5,27.3,0,0,"weekend",TRUE,"s","al. Solidarności/Dworzec Wileński",1468
"364",2016-05-29,2016-05-23,15.1,22.3,27.9,0,0,"weekend",TRUE,"s","al. Solidarności/Dworzec Wileński",1645
"365",2016-05-30,2016-05-30,17.2,22.6,29.3,0.6,0,"roboczy",FALSE,"d","al. Solidarności/Dworzec Wileński",1765
"366",2016-05-31,2016-05-30,16.6,20.1,24.6,3.1,0,"roboczy",FALSE,"d","al. Solidarności/Dworzec Wileński",1381
"367",2016-06-01,2016-05-30,17.1,19.4,24.5,1.5,0,"roboczy",FALSE,"d","al. Solidarności/Dworzec Wileński",1334
"368",2016-06-02,2016-05-30,15.8,20.3,25.2,0,0,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",1756
"369",2016-06-03,2016-05-30,14.2,19.3,23.9,0,0,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",1973
"370",2016-06-04,2016-05-30,11.7,18.8,26.2,0.4,0,"weekend",TRUE,"d","al. Solidarności/Dworzec Wileński",1507
"371",2016-06-05,2016-05-30,12.8,18.4,23.6,0,0,"weekend",TRUE,"s","al. Solidarności/Dworzec Wileński",2025
"372",2016-06-06,2016-06-06,9.7,14.5,19,0,0,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",1828
"373",2016-06-07,2016-06-06,6.7,15.4,20.8,0,0,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",2002
"374",2016-06-08,2016-06-06,6.6,18.3,25.2,0,0,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",2199
"375",2016-06-09,2016-06-06,12.9,16.1,22.1,0,0,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",1739
"376",2016-06-10,2016-06-06,5.5,15.5,21.1,5.4,0,"roboczy",FALSE,"d","al. Solidarności/Dworzec Wileński",1319
"377",2016-06-11,2016-06-06,8.2,13.5,18.7,0,0,"weekend",TRUE,"s","al. Solidarności/Dworzec Wileński",1331
"378",2016-06-12,2016-06-06,8.6,15.2,21,0,0,"weekend",TRUE,"s","al. Solidarności/Dworzec Wileński",1447
"379",2016-06-13,2016-06-13,9.5,17.7,23.6,0,0,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",1955
"380",2016-06-14,2016-06-13,13.9,18.3,23.6,0,0,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",1802
"381",2016-06-15,2016-06-13,14.1,18.4,24.2,3.1,0,"roboczy",FALSE,"d","al. Solidarności/Dworzec Wileński",1660
"382",2016-06-16,2016-06-13,14.7,20.2,25.8,0,0,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",1853
"383",2016-06-17,2016-06-13,18.4,21.5,30,3.9,0,"roboczy",FALSE,"d","al. Solidarności/Dworzec Wileński",1291
"384",2016-06-18,2016-06-13,13.4,19,24.4,0,0,"weekend",TRUE,"s","al. Solidarności/Dworzec Wileński",1573
"385",2016-06-19,2016-06-13,12.2,21.6,28,10.5,0,"weekend",TRUE,"d","al. Solidarności/Dworzec Wileński",1927
"386",2016-06-20,2016-06-20,16.4,18.4,25.1,6.6,0,"roboczy",FALSE,"d","al. Solidarności/Dworzec Wileński",490
"387",2016-06-21,2016-06-20,14.3,18.9,24.7,0,0,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",1644
"388",2016-06-22,2016-06-20,14.2,21.6,26.5,0,0,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",2140
"389",2016-06-23,2016-06-20,18.2,23.1,28.6,0,0,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",2134
"390",2016-06-24,2016-06-20,18.3,26.2,32.2,0,0,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",1909
"391",2016-06-25,2016-06-20,22.3,27.5,33.4,0,0,"weekend",TRUE,"s","al. Solidarności/Dworzec Wileński",1146
"392",2016-06-26,2016-06-20,18.6,24.1,33.5,21.5,0,"weekend",TRUE,"d","al. Solidarności/Dworzec Wileński",804
"393",2016-06-27,2016-06-27,15.8,19.9,24.4,0.3,0,"roboczy",FALSE,"d","al. Solidarności/Dworzec Wileński",1849
"394",2016-06-28,2016-06-27,16.9,19.4,23.2,0,0,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",1714
"395",2016-06-29,2016-06-27,13,21.6,28,0,0,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",2061
"396",2016-06-30,2016-06-27,17,24.1,30.6,2.5,0,"roboczy",FALSE,"d","al. Solidarności/Dworzec Wileński",1842
"397",2016-07-01,2016-06-27,17.8,22.7,28.2,0,0,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",1835
"398",2016-07-02,2016-06-27,18.2,25.1,31.5,0.2,0,"weekend",TRUE,"d","al. Solidarności/Dworzec Wileński",1291
"399",2016-07-03,2016-06-27,14.7,17.7,29.8,4.4,0,"weekend",TRUE,"d","al. Solidarności/Dworzec Wileński",760
"400",2016-07-04,2016-07-04,11.4,17.2,22.5,0,0,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",1795
"401",2016-07-05,2016-07-04,8.9,18.7,24.4,0,0,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",2070
"402",2016-07-06,2016-07-04,13.2,16.5,21.8,4.8,0,"roboczy",FALSE,"d","al. Solidarności/Dworzec Wileński",1141
"403",2016-07-07,2016-07-04,12.4,15.6,19.6,0.2,0,"roboczy",FALSE,"d","al. Solidarności/Dworzec Wileński",938
"404",2016-07-08,2016-07-04,8.3,18.3,24.2,0,0,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",1749
"405",2016-07-09,2016-07-04,15.6,18.3,22.2,1.1,0,"weekend",TRUE,"d","al. Solidarności/Dworzec Wileński",718
"406",2016-07-10,2016-07-04,14.4,20.3,26,0,0,"weekend",TRUE,"s","al. Solidarności/Dworzec Wileński",1421
"407",2016-07-11,2016-07-11,17.2,24.4,32.1,0,0,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",1689
"408",2016-07-12,2016-07-11,19.1,21.8,25.4,35.4,0,"roboczy",FALSE,"d","al. Solidarności/Dworzec Wileński",1380
"409",2016-07-13,2016-07-11,18.4,20.1,23.3,1.6,0,"roboczy",FALSE,"d","al. Solidarności/Dworzec Wileński",958
"410",2016-07-14,2016-07-11,16.4,18.2,22.2,0.4,0,"roboczy",FALSE,"d","al. Solidarności/Dworzec Wileński",851
"411",2016-07-15,2016-07-11,12.3,16.4,20.7,0,0,"roboczy",FALSE,"s","al. Solidarności/Dworzec Wileński",813
